latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-33.574,18.621,321.1,2.6,1.5,2017-04-03,1205,Aqua,MODIS,72,6.0NRT,298.5,33.3,D
-32.682,27.34,313.9,1,1,2017-04-03,1205,Aqua,MODIS,20,6.0NRT,297.9,8.5,D
-33.066,18.878,320.9,2.8,1.6,2017-04-03,0925,Terra,MODIS,59,6.0NRT,299.6,36,D
-33.065,18.886,323.6,2.8,1.6,2017-04-03,0925,Terra,MODIS,76,6.0NRT,299.8,50.3,D
-33.009,18.921,318.4,2.8,1.6,2017-04-03,0925,Terra,MODIS,68,6.0NRT,299.4,28.2,D
-33.007,18.891,322.9,2.8,1.6,2017-04-03,0925,Terra,MODIS,75,6.0NRT,299.2,46.3,D
-33.019,18.895,323.9,2.8,1.6,2017-04-03,0925,Terra,MODIS,75,6.0NRT,299.2,48.5,D
-33.004,18.897,318.9,2.8,1.6,2017-04-03,0925,Terra,MODIS,44,6.0NRT,299.2,26.2,D
-33.618,23.535,321.4,3.4,1.7,2017-04-03,0750,Terra,MODIS,76,6.0NRT,294.3,89.5,D
-33.602,23.537,342,3.4,1.7,2017-04-03,0750,Terra,MODIS,91,6.0NRT,295.5,252.4,D
-33.624,23.538,309.5,3.4,1.7,2017-04-03,0750,Terra,MODIS,26,6.0NRT,294,32.2,D
-33.608,23.542,354.4,3.4,1.7,2017-04-03,0750,Terra,MODIS,97,6.0NRT,296.4,406.4,D
-32.679,27.36,322.2,2,1.4,2017-04-03,0750,Terra,MODIS,78,6.0NRT,292.6,52.3,D
-32.675,27.339,339.2,2.1,1.4,2017-04-03,0750,Terra,MODIS,90,6.0NRT,294.7,116.5,D
-32.494,27.428,311.5,2,1.4,2017-04-03,0750,Terra,MODIS,57,6.0NRT,293.8,22.8,D
-30.592,29.742,313.9,1.6,1.2,2017-04-03,0750,Terra,MODIS,64,6.0NRT,295.3,20,D
-30.604,29.926,313.4,1.6,1.2,2017-04-03,0750,Terra,MODIS,63,6.0NRT,294.9,16,D
-29.948,30.458,316.1,1.5,1.2,2017-04-03,0750,Terra,MODIS,68,6.0NRT,295.5,19.3,D
-29.453,30.789,319.6,1.5,1.2,2017-04-03,0750,Terra,MODIS,74,6.0NRT,295.4,24.2,D
-27.499,30.806,353.9,1.6,1.2,2017-04-03,0745,Terra,MODIS,97,6.0NRT,300.1,129.4,D
-27.153,30.69,320.2,1.6,1.3,2017-04-03,0745,Terra,MODIS,72,6.0NRT,298.1,26.2,D
-26.868,30.531,319.5,1.7,1.3,2017-04-03,0745,Terra,MODIS,72,6.0NRT,297.2,27,D
-26.865,30.514,331.4,1.7,1.3,2017-04-03,0745,Terra,MODIS,84,6.0NRT,297.8,56.3,D
-26.854,30.517,316.3,1.7,1.3,2017-04-03,0745,Terra,MODIS,66,6.0NRT,298.2,20,D
-26.042,29.406,314.8,2.1,1.4,2017-04-03,0745,Terra,MODIS,57,6.0NRT,300.3,22.7,D
-26.182,30.524,324.1,1.8,1.3,2017-04-03,0745,Terra,MODIS,78,6.0NRT,297,40,D
-26.179,30.506,316.7,1.8,1.3,2017-04-03,0745,Terra,MODIS,69,6.0NRT,297,23.2,D
-26.187,30.529,313.8,1.8,1.3,2017-04-03,0745,Terra,MODIS,20,6.0NRT,295.4,14.6,D
-26.184,30.511,327.5,1.8,1.3,2017-04-03,0745,Terra,MODIS,81,6.0NRT,296.7,45.4,D
-25.407,31.832,314.3,1.5,1.2,2017-04-03,0745,Terra,MODIS,64,6.0NRT,298.2,13,D
-24.741,30.196,317.7,2,1.4,2017-04-03,0745,Terra,MODIS,63,6.0NRT,301.3,21.7,D
-24.739,30.204,317,2,1.4,2017-04-03,0745,Terra,MODIS,53,6.0NRT,301.1,18.5,D
-23.926,30.027,314.5,2.1,1.4,2017-04-03,0745,Terra,MODIS,62,6.0NRT,294.5,28.4,D
-33.619,23.55,304.9,1.8,1.3,2017-04-03,0000,Aqua,MODIS,62,6.0NRT,287.1,18.2,N
-33.622,23.761,302.2,1.9,1.3,2017-04-03,0000,Aqua,MODIS,48,6.0NRT,286.9,15.9,N
-27.904,32.568,301.4,1.2,1.1,2017-04-21,2255,Aqua,MODIS,41,6.0NRT,289.8,7.1,N
-27.872,32.542,323.5,1.3,1.1,2017-04-21,1155,Aqua,MODIS,69,6.0NRT,295,23.3,D
-29.126,24.623,311.2,1.5,1.2,2017-04-21,1155,Aqua,MODIS,15,6.0NRT,301,8.5,D
-29.037,31.578,310.3,1.1,1.1,2017-04-21,1155,Aqua,MODIS,63,6.0NRT,298.7,6.7,D
-29.27,30.261,310.7,1,1,2017-04-21,1155,Aqua,MODIS,63,6.0NRT,297.1,7.3,D
-29.823,29.698,313.2,1,1,2017-04-21,1155,Aqua,MODIS,67,6.0NRT,295.6,10.1,D
-29.713,30.615,314.3,1,1,2017-04-21,1155,Aqua,MODIS,70,6.0NRT,300.3,8.3,D
-30.128,29.942,315.3,1,1,2017-04-21,1155,Aqua,MODIS,71,6.0NRT,298,12.2,D
-30.843,29.504,306.8,1,1,2017-04-21,1155,Aqua,MODIS,52,6.0NRT,296.8,4.3,D
-30.904,30.291,311,1,1,2017-04-21,1155,Aqua,MODIS,62,6.0NRT,298.7,6.5,D
-32.818,18.997,323.1,3.8,1.8,2017-04-21,1155,Aqua,MODIS,56,6.0NRT,309.4,72.8,D
-32.806,19.005,323.1,3.8,1.8,2017-04-21,1155,Aqua,MODIS,59,6.0NRT,308.8,74.9,D
-34.028,24.292,311.6,1.8,1.3,2017-04-21,1155,Aqua,MODIS,61,6.0NRT,299.3,15.6,D
-34.348,20.939,312.7,3,1.6,2017-04-21,1155,Aqua,MODIS,49,6.0NRT,296.3,40.9,D
-24.684,26.613,313,1.1,1,2017-04-21,1155,Aqua,MODIS,31,6.0NRT,300.2,5.4,D
-24.822,30.115,316.1,1.1,1,2017-04-21,1155,Aqua,MODIS,56,6.0NRT,301.1,7.3,D
-25.531,27.807,313.7,1,1,2017-04-21,1155,Aqua,MODIS,53,6.0NRT,302.5,6.1,D
-25.735,27.269,313.4,1,1,2017-04-21,1155,Aqua,MODIS,59,6.0NRT,301.8,6,D
-25.717,27.402,325.6,1,1,2017-04-21,1155,Aqua,MODIS,79,6.0NRT,307.3,15.7,D
-25.666,27.837,329,1,1,2017-04-21,1155,Aqua,MODIS,82,6.0NRT,305.2,20.5,D
-25.861,29.171,319.2,1,1,2017-04-21,1155,Aqua,MODIS,74,6.0NRT,304,11.5,D
-26.297,27.782,312,1,1,2017-04-21,1155,Aqua,MODIS,51,6.0NRT,301.2,3.8,D
-26.36,28.319,329,1,1,2017-04-21,1155,Aqua,MODIS,63,6.0NRT,298.5,21.7,D
-26.369,28.321,311.8,1,1,2017-04-21,1155,Aqua,MODIS,50,6.0NRT,297.7,4.6,D
-26.542,27.874,315.8,1,1,2017-04-21,1155,Aqua,MODIS,67,6.0NRT,302.5,6.5,D
-26.885,30.255,320.6,1.1,1,2017-04-21,1155,Aqua,MODIS,74,6.0NRT,299.4,15.2,D
-26.883,30.266,310.3,1.1,1,2017-04-21,1155,Aqua,MODIS,45,6.0NRT,298,5.7,D
-26.883,30.331,309.8,1.1,1,2017-04-21,1155,Aqua,MODIS,32,6.0NRT,297.9,5.4,D
-27.466,30.611,326.6,1.1,1,2017-04-21,1155,Aqua,MODIS,81,6.0NRT,298.3,22.1,D
-27.285,32.606,312.2,1.3,1.1,2017-04-21,1155,Aqua,MODIS,21,6.0NRT,296.8,8.1,D
-27.581,31.323,334.3,1.1,1.1,2017-04-21,1155,Aqua,MODIS,87,6.0NRT,301.5,35.6,D
-27.58,31.334,317.3,1.1,1.1,2017-04-21,1155,Aqua,MODIS,58,6.0NRT,297.2,12.5,D
-27.591,31.325,339.6,1.1,1.1,2017-04-21,1155,Aqua,MODIS,90,6.0NRT,298.9,46.2,D
-27.589,31.336,324,1.1,1.1,2017-04-21,1155,Aqua,MODIS,78,6.0NRT,295.7,21.5,D
-27.799,31.241,318.6,1.1,1.1,2017-04-21,1155,Aqua,MODIS,68,6.0NRT,301.5,13.4,D
-27.81,31.23,313.2,1.1,1.1,2017-04-21,1155,Aqua,MODIS,28,6.0NRT,299.1,9,D
-27.808,31.242,372.7,1.1,1.1,2017-04-21,1155,Aqua,MODIS,100,6.0NRT,304.8,142.2,D
-33.504,18.864,327.3,1.7,1.3,2017-04-21,0915,Terra,MODIS,79,6.0NRT,308.8,30.2,D
-33.509,18.869,323.7,1.7,1.3,2017-04-21,0915,Terra,MODIS,76,6.0NRT,308.3,23.3,D
-33.507,18.85,325.6,1.7,1.3,2017-04-21,0915,Terra,MODIS,78,6.0NRT,308.4,27.3,D
-33.424,18.49,321.9,1.6,1.3,2017-04-21,0915,Terra,MODIS,74,6.0NRT,309.2,16.5,D
-33.052,18.879,321.1,1.7,1.3,2017-04-21,0915,Terra,MODIS,69,6.0NRT,309.8,15,D
-33.09,19.339,317.6,1.8,1.3,2017-04-21,0915,Terra,MODIS,67,6.0NRT,301.3,26.9,D
-33.021,19.003,321.1,1.8,1.3,2017-04-21,0915,Terra,MODIS,43,6.0NRT,306.9,21.7,D
-33.015,19.375,320.9,1.9,1.3,2017-04-21,0915,Terra,MODIS,69,6.0NRT,302.2,30.7,D
-33.013,19.355,314.3,1.8,1.3,2017-04-21,0915,Terra,MODIS,45,6.0NRT,301.4,16.2,D
-32.883,18.638,319.5,1.7,1.3,2017-04-21,0915,Terra,MODIS,51,6.0NRT,308.8,17,D
-32.84,19.001,319.8,1.7,1.3,2017-04-21,0915,Terra,MODIS,62,6.0NRT,309.3,16.8,D
-29.825,29.703,317.5,2.7,1.6,2017-04-21,0735,Terra,MODIS,78,6.0NRT,288.8,66.5,D
-29.823,29.711,318.2,2.7,1.6,2017-04-21,0735,Terra,MODIS,78,6.0NRT,288.6,68.7,D
-29.217,31.285,328.2,2.2,1.4,2017-04-21,0735,Terra,MODIS,85,6.0NRT,295.3,73.1,D
-29.213,31.264,313.3,2.2,1.4,2017-04-21,0735,Terra,MODIS,73,6.0NRT,295.1,28.3,D
-29.219,31.292,316.5,2.2,1.4,2017-04-21,0735,Terra,MODIS,77,6.0NRT,294.7,35.3,D
-29.215,31.271,322.6,2.2,1.4,2017-04-21,0735,Terra,MODIS,82,6.0NRT,295.7,54,D
-28.608,31.359,339.7,2.2,1.4,2017-04-21,0735,Terra,MODIS,92,6.0NRT,294.2,134.5,D
-28.543,31.427,316.7,2.2,1.4,2017-04-21,0735,Terra,MODIS,77,6.0NRT,293,41.3,D
-28.53,31.429,304.8,2.2,1.4,2017-04-21,0735,Terra,MODIS,29,6.0NRT,293.6,12.4,D
-27.8,31.293,304.2,2.3,1.5,2017-04-21,0735,Terra,MODIS,53,6.0NRT,290.5,15.3,D
-27.795,31.27,318.9,2.3,1.5,2017-04-21,0735,Terra,MODIS,79,6.0NRT,292.4,54.1,D
-27.599,31.355,303.3,2.3,1.5,2017-04-21,0735,Terra,MODIS,50,6.0NRT,291.8,14.2,D
-27.595,31.335,314.9,2.3,1.5,2017-04-21,0735,Terra,MODIS,74,6.0NRT,291.9,42.7,D
-27.695,32.55,309.5,1.9,1.4,2017-04-21,0735,Terra,MODIS,65,6.0NRT,295.8,12,D
-27.692,32.556,309.1,1.9,1.4,2017-04-21,0735,Terra,MODIS,65,6.0NRT,295.9,12.2,D
-33.728,25.052,301.4,1.8,1.3,2017-04-27,2355,Aqua,MODIS,41,6.0NRT,287.2,14.1,N
-24.744,30.193,302.2,1,1,2017-04-27,2045,Terra,MODIS,31,6.0NRT,288.6,6.8,N
-24.82,30.112,301.4,1,1,2017-04-27,2045,Terra,MODIS,41,6.0NRT,288.1,5.6,N
-24.819,30.122,304.4,1,1,2017-04-27,2045,Terra,MODIS,60,6.0NRT,288.2,7.4,N
-25.932,29.396,306,1,1,2017-04-27,2045,Terra,MODIS,66,6.0NRT,282,10.5,N
-33.107,18.584,314.9,1.3,1.1,2017-04-27,1255,Aqua,MODIS,63,6.0NRT,303.4,6.9,D
-33.192,18.866,313.3,1.3,1.1,2017-04-27,1255,Aqua,MODIS,60,6.0NRT,300.7,7.1,D
-33.488,18.647,317.9,1.3,1.1,2017-04-27,1255,Aqua,MODIS,71,6.0NRT,303.9,11.4,D
-34.073,19.123,308.1,1.3,1.1,2017-04-27,1255,Aqua,MODIS,51,6.0NRT,296.2,8,D
-25.023,27.549,310.1,3.6,1.8,2017-04-27,1120,Aqua,MODIS,56,6.0NRT,294.7,46.3,D
-25.558,30.51,306,2.2,1.4,2017-04-27,1120,Aqua,MODIS,44,6.0NRT,288.1,17.9,D
-25.569,30.518,311.4,2.2,1.4,2017-04-27,1120,Aqua,MODIS,65,6.0NRT,290.1,28.6,D
-27.858,32.509,311.2,1.7,1.3,2017-04-27,1120,Aqua,MODIS,36,6.0NRT,296.8,11,D
-29.267,30.31,314,2.6,1.5,2017-04-27,1115,Aqua,MODIS,32,6.0NRT,289.7,46,D
-29.676,31.059,310.2,2.3,1.5,2017-04-27,1115,Aqua,MODIS,56,6.0NRT,295.6,18,D
-34.068,19.124,305.6,1.1,1.1,2017-04-27,0840,Terra,MODIS,55,6.0NRT,292.7,6.9,D
-33.174,18.962,306.4,1.2,1.1,2017-04-27,0840,Terra,MODIS,52,6.0NRT,294.9,5.4,D
-32.963,18.987,316.4,1.2,1.1,2017-04-27,0840,Terra,MODIS,72,6.0NRT,300.7,10.4,D
-33.69,26.129,316.8,1.3,1.1,2017-04-27,0840,Terra,MODIS,73,6.0NRT,297,16.3,D
-33.422,26.804,308.4,1.4,1.2,2017-04-27,0840,Terra,MODIS,56,6.0NRT,296.2,7.4,D
-30.763,30.159,310.3,2.2,1.4,2017-04-27,0835,Terra,MODIS,67,6.0NRT,293.1,25.1,D
-30.672,29.871,310.5,2.1,1.4,2017-04-27,0835,Terra,MODIS,68,6.0NRT,294.8,21.2,D
-30.673,29.876,308.5,2.1,1.4,2017-04-27,0835,Terra,MODIS,65,6.0NRT,294.8,18.8,D
-30.632,29.994,318.2,2.1,1.4,2017-04-27,0835,Terra,MODIS,77,6.0NRT,292.5,42.9,D
-30.194,30.006,306,2.1,1.4,2017-04-27,0835,Terra,MODIS,59,6.0NRT,293.1,15.3,D
-29.415,30.239,305.3,2.1,1.4,2017-04-27,0835,Terra,MODIS,54,6.0NRT,294.1,12.3,D
-29.356,30.438,305.4,2.2,1.4,2017-04-27,0835,Terra,MODIS,55,6.0NRT,294,14.3,D
-29.267,30.326,324.5,2.2,1.4,2017-04-27,0835,Terra,MODIS,82,6.0NRT,291.8,61.5,D
-29.265,30.303,336.1,2.1,1.4,2017-04-27,0835,Terra,MODIS,90,6.0NRT,295.2,106,D
-29.269,30.332,313.1,2.2,1.4,2017-04-27,0835,Terra,MODIS,72,6.0NRT,290.6,30.8,D
-29.266,30.309,345.9,2.1,1.4,2017-04-27,0835,Terra,MODIS,94,6.0NRT,295.1,158.9,D
-29.264,30.566,328.2,2.2,1.4,2017-04-27,0835,Terra,MODIS,85,6.0NRT,296.3,78.7,D
-28.404,24.731,325.6,1,1,2017-04-27,0835,Terra,MODIS,77,6.0NRT,296.9,20,D
-28.039,25.141,318.5,1.1,1,2017-04-27,0835,Terra,MODIS,74,6.0NRT,298,12.5,D
-27.275,30.568,307.7,2.1,1.4,2017-04-27,0835,Terra,MODIS,25,6.0NRT,294.2,13.4,D
-27.262,30.569,315,2.1,1.4,2017-04-27,0835,Terra,MODIS,71,6.0NRT,294.6,31.3,D
-26.671,27.812,310.3,1.4,1.2,2017-04-27,0835,Terra,MODIS,52,6.0NRT,295.3,8.8,D
-26.923,30.677,307.5,2.1,1.4,2017-04-27,0835,Terra,MODIS,56,6.0NRT,293.5,16,D
-26.921,30.656,309.8,2.1,1.4,2017-04-27,0835,Terra,MODIS,62,6.0NRT,295.5,20.8,D
-26.217,28.625,308.8,1.5,1.2,2017-04-27,0835,Terra,MODIS,45,6.0NRT,292.8,10.7,D
-26.042,29.411,309.4,1.7,1.3,2017-04-27,0835,Terra,MODIS,62,6.0NRT,295.9,13.6,D
-26.04,29.394,308.5,1.7,1.3,2017-04-27,0835,Terra,MODIS,57,6.0NRT,296.7,12,D
-25.927,29.398,306.3,1.7,1.3,2017-04-27,0835,Terra,MODIS,45,6.0NRT,294.7,8.4,D
-25.929,29.404,306.8,1.7,1.3,2017-04-27,0835,Terra,MODIS,40,6.0NRT,294.4,8.8,D
-25.68,27.66,323.9,1.3,1.1,2017-04-27,0835,Terra,MODIS,81,6.0NRT,297.9,25.5,D
-25.678,27.647,311.3,1.3,1.1,2017-04-27,0835,Terra,MODIS,66,6.0NRT,297.7,8.6,D
-25.625,27.221,310.3,1.2,1.1,2017-04-27,0835,Terra,MODIS,51,6.0NRT,296.2,6.4,D
-25.661,27.848,307.6,1.3,1.1,2017-04-27,0835,Terra,MODIS,54,6.0NRT,296.2,6,D
-25.659,27.835,313,1.3,1.1,2017-04-27,0835,Terra,MODIS,68,6.0NRT,297,11.3,D
-25.562,30.532,319.7,2,1.4,2017-04-27,0835,Terra,MODIS,77,6.0NRT,291.1,46.1,D
-25.56,30.515,309.9,2,1.4,2017-04-27,0835,Terra,MODIS,64,6.0NRT,293,23.6,D
-25.563,31.871,308,2.5,1.5,2017-04-27,0835,Terra,MODIS,49,6.0NRT,293.8,16.7,D
-25.552,31.897,327.2,2.5,1.5,2017-04-27,0835,Terra,MODIS,79,6.0NRT,294.7,82.7,D
-25.549,31.872,312.7,2.5,1.5,2017-04-27,0835,Terra,MODIS,65,6.0NRT,293.9,29.8,D
-25.559,31.903,327.5,2.5,1.5,2017-04-27,0835,Terra,MODIS,0,6.0NRT,294.1,81.5,D
-25.557,31.878,333.9,2.5,1.5,2017-04-27,0835,Terra,MODIS,66,6.0NRT,294.2,112.7,D
-25.506,31.934,306.9,2.5,1.5,2017-04-27,0835,Terra,MODIS,52,6.0NRT,293.9,16.1,D
-25.504,31.909,319.1,2.5,1.5,2017-04-27,0835,Terra,MODIS,66,6.0NRT,294.7,51.5,D
-25.08,29.245,309.5,1.6,1.2,2017-04-27,0835,Terra,MODIS,61,6.0NRT,297.2,7.6,D
-25.177,30.558,307.3,2,1.4,2017-04-27,0835,Terra,MODIS,41,6.0NRT,289.5,15.6,D
-25.164,30.561,308.2,2,1.4,2017-04-27,0835,Terra,MODIS,28,6.0NRT,295,18.1,D
-24.745,30.194,311.8,1.8,1.3,2017-04-27,0835,Terra,MODIS,52,6.0NRT,298,13.4,D
-32.737,19.189,301.3,3.4,1.7,2017-04-10,2315,Aqua,MODIS,40,6.0NRT,285,39.7,N
-32.734,19.152,301.1,3.4,1.7,2017-04-10,2315,Aqua,MODIS,38,6.0NRT,286.9,38.8,N
-32.744,19.155,305,1,1,2017-04-10,2135,Terra,MODIS,62,6.0NRT,287.4,8.3,N
-32.743,19.166,315.4,1,1,2017-04-10,2135,Terra,MODIS,91,6.0NRT,287.5,16.1,N
-32.773,19.15,302.5,1,1,2017-04-10,2135,Terra,MODIS,49,6.0NRT,287.1,7.4,N
-30.239,30.194,392.4,1.6,1.2,2017-04-10,1210,Aqua,MODIS,100,6.0NRT,297.9,403.3,D
-30.236,30.21,341.2,1.6,1.2,2017-04-10,1210,Aqua,MODIS,91,6.0NRT,292.2,80.3,D
-30.676,30.271,311.2,1.6,1.2,2017-04-10,1210,Aqua,MODIS,58,6.0NRT,297.1,10.7,D
-32.749,19.159,318.2,1.8,1.3,2017-04-10,1210,Aqua,MODIS,64,6.0NRT,296.5,29.5,D
-34.006,20.757,338.8,1.5,1.2,2017-04-10,1210,Aqua,MODIS,84,6.0NRT,292.9,68.4,D
-34.039,24.295,309.4,1.1,1,2017-04-10,1210,Aqua,MODIS,58,6.0NRT,296.5,5.9,D
-34.632,19.807,310.1,1.8,1.3,2017-04-10,1210,Aqua,MODIS,29,6.0NRT,293.8,11.3,D
-25.622,27.218,320.7,1.3,1.1,2017-04-10,1215,Aqua,MODIS,60,6.0NRT,303.8,12.9,D
-26.27,30.427,326.1,2,1.4,2017-04-10,1215,Aqua,MODIS,81,6.0NRT,292.8,59.3,D
-26.434,30.339,337.5,1.9,1.4,2017-04-10,1215,Aqua,MODIS,67,6.0NRT,289.6,97,D
-26.431,30.358,332.6,1.9,1.4,2017-04-10,1215,Aqua,MODIS,65,6.0NRT,290.3,78.3,D
-26.661,30.414,308.3,1.9,1.4,2017-04-10,1215,Aqua,MODIS,47,6.0NRT,291.6,9.5,D
-29.421,30.033,309.5,1.6,1.2,2017-04-10,1215,Aqua,MODIS,60,6.0NRT,287.1,16.2,D
-32.749,19.164,316.4,3.6,1.8,2017-04-10,0935,Terra,MODIS,66,6.0NRT,291,81.1,D
-32.742,19.17,318.1,3.6,1.8,2017-04-10,0935,Terra,MODIS,69,6.0NRT,290.7,87.4,D
-30.549,29.855,310.5,1.3,1.1,2017-04-10,0755,Terra,MODIS,60,6.0NRT,298.6,7.4,D
-30.441,29.782,309.3,1.3,1.1,2017-04-10,0755,Terra,MODIS,60,6.0NRT,298.5,5.9,D
-30.444,29.787,310.4,1.3,1.1,2017-04-10,0755,Terra,MODIS,62,6.0NRT,298.3,7,D
-29.864,29.766,317.2,1.3,1.1,2017-04-10,0755,Terra,MODIS,74,6.0NRT,296,18.7,D
-29.861,29.752,315,1.3,1.1,2017-04-10,0755,Terra,MODIS,71,6.0NRT,297.3,16.3,D
-29.47,30.052,316.6,1.3,1.1,2017-04-10,0755,Terra,MODIS,50,6.0NRT,295.8,15.5,D
-29.463,30.06,324.1,1.3,1.1,2017-04-10,0755,Terra,MODIS,80,6.0NRT,296.2,27.2,D
-29.461,30.046,317.3,1.3,1.1,2017-04-10,0755,Terra,MODIS,74,6.0NRT,296.1,17.4,D
-29.418,30.042,324.5,1.3,1.1,2017-04-10,0755,Terra,MODIS,81,6.0NRT,295.9,29.3,D
-29.415,30.029,317.9,1.3,1.1,2017-04-10,0755,Terra,MODIS,70,6.0NRT,294.7,19.2,D
-29.375,29.982,308.4,1.3,1.1,2017-04-10,0755,Terra,MODIS,56,6.0NRT,296.3,7.6,D
-28.562,31.338,321,1.2,1.1,2017-04-10,0755,Terra,MODIS,79,6.0NRT,296.4,21.1,D
-28.486,31.306,331.6,1.2,1.1,2017-04-10,0755,Terra,MODIS,86,6.0NRT,295.6,36,D
-28.484,31.294,325.2,1.2,1.1,2017-04-10,0755,Terra,MODIS,82,6.0NRT,293,26.2,D
-28.485,31.312,311.5,1.2,1.1,2017-04-10,0755,Terra,MODIS,67,6.0NRT,294.2,9.6,D
-28.483,31.3,340.9,1.2,1.1,2017-04-10,0755,Terra,MODIS,92,6.0NRT,296,53.3,D
-28.567,32.109,318.8,1.1,1,2017-04-10,0755,Terra,MODIS,62,6.0NRT,277.2,14.6,D
-28.56,32.122,371.7,1.1,1,2017-04-10,0755,Terra,MODIS,100,6.0NRT,288,132.8,D
-28.558,32.111,395.1,1.1,1,2017-04-10,0755,Terra,MODIS,100,6.0NRT,284.9,249.8,D
-27.269,32.58,317.6,1.1,1,2017-04-10,0755,Terra,MODIS,68,6.0NRT,297.9,10.2,D
-26.665,30.423,324.5,1.4,1.2,2017-04-10,0755,Terra,MODIS,80,6.0NRT,294.4,30.1,D
-26.662,30.409,317,1.4,1.2,2017-04-10,0755,Terra,MODIS,70,6.0NRT,294.8,17.9,D
-26.66,30.43,318.4,1.4,1.2,2017-04-10,0755,Terra,MODIS,33,6.0NRT,292.7,17.9,D
-26.657,30.416,338,1.4,1.2,2017-04-10,0755,Terra,MODIS,89,6.0NRT,296,57.3,D
-26.036,29.406,311.1,1.7,1.3,2017-04-10,0755,Terra,MODIS,52,6.0NRT,296.6,13.6,D
-25.6,31.671,315.8,1.2,1.1,2017-04-10,0755,Terra,MODIS,68,6.0NRT,296.1,12.2,D
-24.639,29.011,317,1.9,1.3,2017-04-10,0750,Terra,MODIS,72,6.0NRT,296.8,20.9,D
-24.644,28.998,313.1,1.9,1.3,2017-04-10,0750,Terra,MODIS,56,6.0NRT,295.9,12.1,D
-33.605,19.401,311.1,1.3,1.1,2017-04-10,0010,Aqua,MODIS,82,6.0NRT,288.2,17.4,N
-33.604,19.387,318.6,1.3,1.1,2017-04-10,0010,Aqua,MODIS,97,6.0NRT,287.9,26,N
-32.749,19.184,309.9,1.2,1.1,2017-04-10,0010,Aqua,MODIS,79,6.0NRT,284.5,15.6,N
-32.748,19.172,327.1,1.2,1.1,2017-04-10,0010,Aqua,MODIS,100,6.0NRT,285.7,36.7,N
-25.623,27.222,301.7,1.2,1.1,2017-04-13,2340,Aqua,MODIS,43,6.0NRT,272.4,11.1,N
-25.81,29.489,302.1,1.3,1.1,2017-04-13,2030,Terra,MODIS,47,6.0NRT,284.3,10.3,N
-27.049,32.701,331.9,2.7,1.6,2017-04-13,1105,Aqua,MODIS,84,6.0NRT,299.1,98,D
-27.041,32.68,320.2,2.7,1.6,2017-04-13,1105,Aqua,MODIS,72,6.0NRT,298.6,39.4,D
-27.038,32.707,327.1,2.7,1.6,2017-04-13,1105,Aqua,MODIS,80,6.0NRT,298.1,72.3,D
-26.694,30.466,341.7,1.3,1.1,2017-04-13,0825,Terra,MODIS,92,6.0NRT,296.1,61.5,D
-26.692,30.453,313.5,1.3,1.1,2017-04-13,0825,Terra,MODIS,62,6.0NRT,295.2,11.7,D
-26.683,30.467,324.3,1.3,1.1,2017-04-13,0825,Terra,MODIS,81,6.0NRT,296.6,26.8,D
-25.858,29.172,306.1,1.1,1,2017-04-13,0825,Terra,MODIS,63,6.0NRT,286,5.9,D
-25.207,29.32,314.9,1.1,1,2017-04-13,0825,Terra,MODIS,73,6.0NRT,298.3,9.9,D
-25.206,29.309,318.3,1.1,1,2017-04-13,0825,Terra,MODIS,77,6.0NRT,299.5,13.2,D
-25.201,29.316,320.3,1.1,1,2017-04-13,0825,Terra,MODIS,78,6.0NRT,299,13.5,D
-24.333,29.076,319.1,1.1,1,2017-04-13,0825,Terra,MODIS,72,6.0NRT,299.8,13.2,D
-23.186,27.798,321.5,1,1,2017-04-13,0825,Terra,MODIS,67,6.0NRT,299.1,12.8,D
-26.67,27.831,306.6,1.1,1.1,2017-04-22,2335,Aqua,MODIS,69,6.0NRT,280.7,13.3,N
-25.709,27.41,301.5,1.1,1,2017-04-22,2335,Aqua,MODIS,42,6.0NRT,284.7,8.1,N
-33.05,18.448,332.9,1,1,2017-04-22,1235,Aqua,MODIS,80,6.0NRT,316.9,16.4,D
-33.049,18.459,336,1,1,2017-04-22,1235,Aqua,MODIS,83,6.0NRT,318.2,20.6,D
-33.855,22.451,328.7,1.1,1.1,2017-04-22,1235,Aqua,MODIS,82,6.0NRT,303.4,24.7,D
-32.889,28.005,310.9,1,1,2017-04-22,0820,Terra,MODIS,64,6.0NRT,295.1,7.9,D
-32.653,28.226,307.5,1,1,2017-04-22,0820,Terra,MODIS,57,6.0NRT,295.8,5.7,D
-32.652,28.215,307.5,1,1,2017-04-22,0820,Terra,MODIS,57,6.0NRT,296.4,5.6,D
-32.037,25.508,322.1,1,1,2017-04-22,0820,Terra,MODIS,77,6.0NRT,295,17.5,D
-29.3,30.754,308.8,1.2,1.1,2017-04-22,0820,Terra,MODIS,65,6.0NRT,295.6,7.9,D
-29.299,30.742,316.9,1.2,1.1,2017-04-22,0820,Terra,MODIS,76,6.0NRT,295.4,16.2,D
-29.335,31.2,308.7,1.2,1.1,2017-04-22,0820,Terra,MODIS,64,6.0NRT,297.7,6.9,D
-28.744,32.021,310.3,1.4,1.2,2017-04-22,0820,Terra,MODIS,46,6.0NRT,297.7,7.6,D
-27.7,32.548,314.3,1.4,1.2,2017-04-22,0820,Terra,MODIS,69,6.0NRT,299.1,11.6,D
